go_id	go_name	go_domain	tax_id	annotation_type	size	gene_ids	gene_symbols
GO:0035403	histone H3T6 kinase activity	molecular_function	10090	direct	252	11302|11651|11652|11790|11836|11920|12235|12236|12265|12361|12545|12568|12649|12704|12995|13000|13143|13144|13175|13400|13666|13728|14841|15257|15258|15259|15467|16150|16179|16589|16706|16798|16885|16886|17152|17164|17165|17169|17279|17346|17347|17451|17691|17776|18004|18005|18479|18481|18607|18682|18706|18711|18712|18715|18750|18751|19090|19106|19108|19134|19766|19877|19878|20111|20112|20393|20623|20815|20817|20868|20869|20871|20872|20874|20877|20878|22114|22115|22138|22241|22367|22625|23797|23954|23955|24086|26411|26412|26559|26918|26921|27103|27206|27219|27262|27263|27373|29869|30955|50523|50883|50932|51789|53416|54402|56274|56480|56504|56527|56532|56542|56613|56637|56717|57740|58231|58800|58864|58988|59041|59125|59126|64293|66725|66878|67045|67071|67121|67333|68943|69635|69847|69922|70415|70425|70584|70661|70762|71099|71340|71481|71742|72388|72508|73086|73542|74137|74178|75607|75669|75770|76367|77485|77976|78943|80752|83984|93687|98267|102626|103236|104175|104318|105787|106504|106763|108079|108737|109880|110157|110279|110651|116904|117229|140780|140810|140859|170755|192656|208583|209012|212225|214230|214897|216965|216976|217718|217866|223255|223435|223775|224105|225028|225638|225997|226751|226778|228012|230809|231580|231876|232341|232533|232944|233020|233328|233789|235344|236574|237300|238323|238564|240505|241656|244631|244859|245000|245038|245269|266632|268930|269019|269209|269224|269774|270627|279561|320119|321006|328329|329421|330177|330721|333050|380698|381393|381835|381836|381921|381979|381983|399510|435766|545156|545814|546071|606496|622474|635895|665113|667663|674895	Aatk|Akt1|Akt2|Speg|Araf|Atm|Bub1|Bub1b|Ciita|Cask|Cdc7|Cdk5|Chek1|Cit|Csnk2a1|Csnk2a2|Dapk2|Dapk3|Dclk1|Dmpk|Eif2ak3|Mark2|Haspin|Hipk1|Hipk2|Hipk3|Eif2ak1|Ikbkb|Irak1|Uhmk1|Ksr1|Lats1|Limk1|Limk2|Mak|Mapkapk2|Mapkapk5|Mark3|Melk|Mknk1|Mknk2|Mos|Sik1|Mast2|Nek1|Nek2|Pak1|Pak3|Pdpk1|Phkg1|Pik3ca|Pikfyve|Pim1|Pim2|Prkca|Prkcb|Prkdc|Eif2ak2|Prkx|Prpf4b|Ripk1|Rock1|Rock2|Rps6ka1|Rps6ka2|Sgk1|Snrk|Srpk1|Srpk2|Stk10|Stk11|Aurkc|Stk16|Slk|Aurkb|Aurka|Tssk1|Tssk2|Ttn|Ulk1|Vrk1|Map3k19|Akt3|Nek3|Nek4|Tlk2|Map4k1|Map4k2|Hunk|Ern2|Map4k4|Eif2ak4|Nrk|Sgk2|Smok1|Smok2a|Csnk1e|Ulk2|Pik3cg|Lats2|Chek2|Mink1|Tnk2|Stk39|Stk19|Stk3|Tbk1|Srpk3|Mast1|Ripk3|Cilk1|Rps6ka4|Gsk3b|Mtor|Stk32c|Stk4|Trpm7|Tssk3|Rps6kb2|Stk25|Nek7|Nek6|Stk32b|Lrrk2|Riok3|Riok2|Rps6ka6|Mastl|Stk35|Pink1|Dapk1|Wnk4|Vrk2|Stk26|Csnk1g3|Pak4|Sik3|Dclk2|Tssk4|Riok1|Alpk1|Ulk3|Ripk4|Rps6kb1|Rps6ka5|Tssk5|Nuak2|Stk40|Wnk2|Pik3r4|Brsk2|Trp53rkb|Stk31|Nuak1|Ern1|Fam20c|Tssk6|Csnk1a1|Stk17b|Mapkapk3|Csnk1g2|Sbk1|Csnk1d|Prkaa1|Stk38|Ttbk1|Prkaa2|Oxsr1|Braf|Raf1|Bcr|Rps6ka3|Alpk3|Stk33|Bmp2k|Ttbk2|Nek8|Sgk3|Ripk2|Nek11|Ulk4|Stk-ps2|Pak6|Csnk1g1|Taok1|Rskr|Nek9|Cdc42bpb|Stk24|Trio|Pim3|Pak2|Map4k3|Alpk2|Trpm6|Cdc42bpa|Mark1|Tlk1|Pdik1l|Gak|Lmtk2|Wnk1|Stk38l|Mark4|Hipk4|Lrrk1|Smg1|Sik2|Smok2b|Gm4922|Rps6kl1|Mylk4|Cdc42bpg|Pak5|Pskh1|Ankk1|Atr|Dclk3|Nim1k|Irak4|Pkmyt1|Stk32a|Stk36|Pask|Aak1|Taf1|Wnk3|Rps6kc1|Dcaf1|Mast4|Myo3b|Taok3|Nek5|Ksr2|Obscn|4921509C19Rik|Sbk3|Sbk2|Taok2|Brsk1|Lmtk3|Map4k5|Tnni3k|Kalrn|Smok3a|Mast3|Gsk3a|Smok3b|Gm7168|Tnik|Myo3a|Nek10
GO:0035418	protein localization to synapse	biological_process	10090	direct	22	11418|12217|12568|13383|13385|16593|18189|19699|20853|23859|26556|26875|29819|53310|54631|74342|108100|192167|216856|224997|227157|243961	Asic2|Bsn|Cdk5|Dlg1|Dlg4|Klc1|Nrxn1|Reln|Stau1|Dlg2|Homer1|Pclo|Stau2|Dlg3|Nphs1|Lrrtm1|Baiap2|Nlgn1|Nlgn2|Dlgap1|Mpp4|Shank1
GO:0035425	autocrine signaling	biological_process	10090	direct	8	12514|13051|14362|20201|20202|20312|69573|545541	Cd68|Cx3cr1|Fzd1|S100a8|S100a9|Cx3cl1|Hilpda|Gm5849
GO:0035426	extracellular matrix-cell signaling	biological_process	10090	direct	4	14158|14366|16973|17986	Fer|Fzd4|Lrp5|Ndp
GO:0035429	gluconate transmembrane transport	biological_process	10090	direct	1	208890	Slc26a7
GO:0035434	copper ion transmembrane transport	biological_process	10090	direct	5	11979|18174|69806|71706|216829	Atp7b|Slc11a2|Slc39a11|Slc46a3|Mmgt2
GO:0035435	phosphate ion transmembrane transport	biological_process	10090	direct	13	11732|14385|18674|19775|20504|20505|20515|20516|22337|27376|56857|72961|224674	Ank|Slc37a4|Slc25a3|Xpr1|Slc17a1|Slc34a1|Slc20a1|Slc20a2|Vdr|Slc25a10|Slc37a2|Slc17a7|Slc37a1
GO:0035437	maintenance of protein localization in endoplasmic reticulum	biological_process	10090	direct	5	14609|14828|66913|75641|243853	Gja1|Hspa5|Kdelr2|Frey1|Fkrp
GO:0035438	cyclic-di-GMP binding	molecular_function	10090	direct	1	72512	Sting1
GO:0035441	cell migration involved in vasculogenesis	biological_process	10090	direct	3	18596|68585|235626	Pdgfrb|Rtn4|Setd2
GO:0035442	dipeptide transmembrane transport	biological_process	10090	direct	1	66868	Mfsd1
GO:0035444	nickel cation transmembrane transport	biological_process	10090	direct	1	216829	Mmgt2
GO:0035445	borate transmembrane transport	biological_process	10090	direct	1	269356	Slc4a11
GO:0035455	response to interferon-alpha	biological_process	10090	direct	12	15976|19106|21822|22038|56417|66141|68713|69550|74482|80876|213002|239739	Ifnar2|Eif2ak2|Tgtp1|Plscr1|Adar|Ifitm3|Ifitm1|Bst2|Ifitm7|Ifitm2|Ifitm6|Lamp3
GO:0035456	response to interferon-beta	biological_process	10090	direct	12	15976|20846|22038|56489|66141|68713|69550|74482|80876|213002|319278|327959	Ifnar2|Stat1|Plscr1|Ikbke|Ifitm3|Ifitm1|Bst2|Ifitm7|Ifitm2|Ifitm6|Shfl|Xaf1
GO:0035457	cellular response to interferon-alpha	biological_process	10090	direct	21	14456|14462|15951|15957|15958|15975|17869|20822|20845|23960|23961|26362|100535|108989|114643|211948|215243|231699|243262|246729|246730	Gas6|Gata3|Ifi204|Ifit1|Ifit2|Ifnar1|Myc|Ro60|Star|Oas1g|Oas1b|Axl|Oas1d|Tpr|Oas1c|Pde12|Traf3ip3|Oas1e|Oas1f|Oas1h|Oas1a
GO:0035458	cellular response to interferon-beta	biological_process	10090	direct	70	12313|12314|12315|12322|12334|14468|14469|15165|15944|15950|15951|15953|15957|15959|15975|15976|15977|16145|16362|16365|20846|21822|22040|22213|23960|23961|26388|53323|54396|55932|60440|64704|67184|71701|72512|72935|80876|94088|100535|100702|111266|114643|142980|215243|216150|225594|226691|226695|228607|229900|231699|236312|240327|240328|243262|246729|246730|381308|383619|432555|545384|620913|623121|631323|667214|100033459|100039796|100040462|102639543|105246895	Calm1|Calm2|Calm3|Camk2a|Capn2|Gbp2b|Gbp2|Hcn1|Irgm1|Ifi203|Ifi204|Ifi47|Ifit1|Ifit3|Ifnar1|Ifnar2|Ifnb1|Igtp|Irf1|Acod1|Stat1|Tgtp1|Trex1|Ube2g2|Oas1g|Oas1b|Ifi202b|Ube2k|Irgm2|Gbp3|Iigp1|Htra2|Ndufa13|Pnpt1|Sting1|Ddx41|Ifitm2|Trim6|Oas1d|Gbp6|Cdc34b|Oas1c|Tlr3|Traf3ip3|Cdc34|Gm4841|Ifi207|Ifi205|Mavs|Gbp7|Oas1e|Ifi209|Iigp1c|F830016B08Rik|Oas1f|Oas1h|Oas1a|Ifi211|Aim2|Gm5431|Ifi214|Gm12185|Ifi213|Gm12250|9930111J21Rik1|Ifi208|Tgtp2|Mndal|Ifi206|Gm11772
GO:0035459	vesicle cargo loading	biological_process	10090	direct	4	16553|233489|338320|338366	Kif13a|Picalm|Mia2|Mia3
GO:0035461	vitamin transmembrane transport	biological_process	10090	direct	2	14473|20778	Gc|Scarb1
GO:0035469	determination of pancreatic left/right asymmetry	biological_process	10090	direct	5	22773|51938|68270|74025|207607	Zic3|Ccdc39|Dnaaf1|Nphp3|Ccdc40
GO:0035470	positive regulation of vascular wound healing	biological_process	10090	direct	6	12767|14234|15251|22340|22433|64074	Cxcr4|Foxc2|Hif1a|Vegfb|Xbp1|Smoc2
GO:0035471	luteinizing hormone signaling pathway involved in ovarian follicle development	biological_process	10090	direct	1	16866	Lhb
GO:0035472	choriogonadotropin hormone receptor activity	molecular_function	10090	direct	1	16867	Lhcgr
GO:0035473	lipase binding	molecular_function	10090	direct	7	16976|66113|66968|68453|76577|109791|238055	Lrpap1|Apoa5|Plin5|Gpihbp1|Faf2|Clps|Apob
GO:0035476	angioblast cell migration	biological_process	10090	direct	1	12771	Ccr3
GO:0035478	chylomicron binding	molecular_function	10090	direct	2	15450|68453	Lipc|Gpihbp1
GO:0035482	gastric motility	biological_process	10090	direct	1	12922	Crhr2
GO:0035483	gastric emptying	biological_process	10090	direct	3	18159|71111|230103	Nppc|Gpr39|Npr2
GO:0035485	adenine/guanine mispair binding	molecular_function	10090	direct	1	70603	Mutyh
GO:0035491	positive regulation of leukotriene production involved in inflammatory response	biological_process	10090	direct	1	18787	Serpine1
GO:0035493	SNARE complex assembly	biological_process	10090	direct	14	20614|20617|20907|20909|20910|20955|22317|22318|22319|22320|53330|57394|78610|217517	Snap25|Snca|Stx1a|Stx4a|Stxbp1|Vamp7|Vamp1|Vamp2|Vamp3|Vamp8|Vamp4|Cltrn|Uvrag|Stxbp6
GO:0035494	SNARE complex disassembly	biological_process	10090	direct	3	17957|18195|108124	Napb|Nsf|Napa
GO:0035497	cAMP response element binding	molecular_function	10090	direct	12	11909|12912|13560|15364|16476|18124|21406|26427|81703|208647|223922|231991	Atf2|Creb1|E4f1|Hmga2|Jun|Nr4a3|Tcf12|Creb3l1|Jdp2|Creb3l2|Atf7|Creb5
GO:0035498	carnosine metabolic process	biological_process	10090	direct	1	67383	Carnmt1
GO:0035499	carnosine biosynthetic process	biological_process	10090	direct	1	107239	Carns1
GO:0035500	MH2 domain binding	molecular_function	10090	direct	2	13207|15364	Ddx5|Hmga2
GO:0035501	MH1 domain binding	molecular_function	10090	direct	1	15364	Hmga2
GO:0035502	metanephric part of ureteric bud development	biological_process	10090	direct	4	12307|15223|16869|18764	Calb1|Foxj1|Lhx1|Pkd2
GO:0035505	positive regulation of myosin light chain kinase activity	biological_process	10090	direct	2	16176|218952	Il1b|Fermt2
GO:0035513	oxidative RNA demethylation	biological_process	10090	direct	2	107817|211064	Jmjd6|Alkbh1
GO:0035515	oxidative RNA demethylase activity	molecular_function	10090	direct	5	26383|69113|107817|211064|268420	Fto|Alkbh3|Jmjd6|Alkbh1|Alkbh5
GO:0035516	broad specificity oxidative DNA demethylase activity	molecular_function	10090	direct	5	26383|69113|72041|211064|231642	Fto|Alkbh3|Alkbh4|Alkbh1|Alkbh2
GO:0035517	PR-DUB complex	cellular_component	10090	direct	4	75302|104416|211961|228790	Asxl2|Bap1|Asxl3|Asxl1
GO:0035519	protein K29-linked ubiquitination	biological_process	10090	direct	11	16396|66825|67196|70294|70510|70790|73318|77891|100763|224619|100039535	Itch|Rnf186|Ube2t|Rnf126|Rnf167|Ubr5|Ube2d2b|Ube2s|Ube3c|Traf7|Ube2srt
GO:0035520	monoubiquitinated protein deubiquitination	biological_process	10090	direct	9	14479|22224|22284|74112|74996|104416|110616|230484|252870	Usp15|Usp10|Usp9x|Usp16|Usp47|Bap1|Atxn3|Usp1|Usp7
GO:0035523	protein K29-linked deubiquitination	biological_process	10090	direct	4	72607|226418|360216|408193	Usp13|Yod1|Zranb1|Otud6a
GO:0035524	proline transmembrane transport	biological_process	10090	direct	7	50934|55963|102680|215332|215335|240332|246049	Slc7a8|Slc1a4|Slc6a20a|Slc36a3|Slc36a1|Slc6a7|Slc36a2
GO:0035525	NF-kappaB p50/p65 complex	cellular_component	10090	direct	2	18033|19697	Nfkb1|Rela
GO:0035526	retrograde transport, plasma membrane to Golgi	biological_process	10090	direct	2	69834|98910	Rab43|Usp6nl
GO:0035529	NADH pyrophosphatase activity	molecular_function	10090	direct	4	67725|67993|78373|229228	Nudt13|Nudt12|Nudt17|Nudt6
GO:0035538	carbohydrate response element binding	molecular_function	10090	direct	1	58805	Mlxipl
GO:0035539	8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity	molecular_function	10090	direct	2	17766|214254	Nudt1|Nudt15
GO:0035542	regulation of SNARE complex assembly	biological_process	10090	direct	2	20362|217517	Septin8|Stxbp6
GO:0035543	positive regulation of SNARE complex assembly	biological_process	10090	direct	1	20617	Snca
GO:0035544	negative regulation of SNARE complex assembly	biological_process	10090	direct	3	69017|94090|245886	Prrt2|Trim9|Ankrd27
GO:0035545	determination of left/right asymmetry in nervous system	biological_process	10090	direct	2	13411|22773	Dnah11|Zic3
GO:0035556	intracellular signal transduction	biological_process	10090	direct	403	11512|11513|11514|11515|11651|11652|11998|12169|12229|12283|12326|12367|12700|12702|12703|12988|13131|13139|13143|13144|13175|13193|13205|13448|13489|13542|13543|13544|13599|13605|13614|13649|13728|13866|14219|14251|14360|14389|14673|14674|14694|14794|14841|14917|14918|15162|15170|15364|15368|15507|16011|16179|16210|16331|16428|16451|16452|16453|16590|16797|16818|16822|16846|16923|17060|17096|17126|17128|17131|17152|17164|17169|17199|17207|17242|17346|17347|17691|17763|17776|18018|18099|18124|18126|18129|18160|18183|18479|18481|18596|18607|18611|18693|18711|18750|18751|18752|18753|18754|18755|18759|18760|18761|18762|18795|18796|18797|18799|18802|18805|18806|19049|19094|19164|19165|19252|19414|19415|19697|19739|19762|19766|19888|20111|20112|20163|20254|20393|20399|20416|20418|20598|20779|20815|20817|20868|20874|20963|21432|21682|21812|21814|22042|22324|22411|22637|22695|23797|23921|23939|23999|24012|24056|24086|26405|26406|26407|26411|26412|26413|26415|26416|26417|26448|26559|26921|27219|27260|27278|27378|27379|27380|27381|27382|29857|50492|50523|50772|50779|50782|50796|50918|52065|52163|53416|54126|54153|54324|54607|54721|55984|56077|56193|56274|56349|56392|56426|56468|56504|56527|56542|56613|56632|56637|56743|57321|57740|57913|58200|58231|58864|59041|59043|59079|64011|64293|64704|65247|65255|65256|65257|65964|66725|66772|66797|66849|67121|67144|67238|67296|67452|68307|68441|68511|68526|68943|69008|69299|69601|69635|69706|69847|70415|70419|70584|70661|70762|70859|71130|71704|71972|72267|72323|72469|73086|73314|73341|73707|73914|74039|74055|74249|74747|75276|75292|75607|76131|76294|78541|78816|78889|78910|79566|81896|94212|97998|98267|98432|99371|100604|101540|102371|102626|104110|104111|104418|105352|105440|105855|106504|107607|108099|108737|108960|109245|109333|109934|110157|110197|110524|110651|110957|114713|114875|117589|117590|121021|142687|142688|170755|192157|192292|195208|207728|208372|208583|208650|210044|211323|211896|211949|214230|216148|216233|216805|217217|217371|217480|218581|219140|223255|223649|223864|224105|224129|224624|224860|225028|225724|226778|226970|227120|227333|228012|228026|231549|232341|232533|232944|233328|234779|235344|240131|240754|241296|241656|242838|244650|245038|245269|245684|257632|263803|266632|268996|269019|269224|269437|269615|270163|271209|271639|271849|277360|277854|278795|279561|320127|320184|320795|320832|328329|329509|329910|331374|332110|380921|381937|399510|415115|432530|433926|545156|545814|545926|546071|620736|628475|665113|100042150|100043566|100043665|101055864	Adcy6|Adcy7|Adcy8|Adcy9|Akt1|Akt2|Avp|Bmx|Btk|Cab39|Camk4|Casp3|Cish|Socs3|Socs1|Csk|Dab1|Dgka|Dapk2|Dapk3|Dclk1|Dcx|Ddx3x|Dok1|Drd2|Dvl1|Dvl2|Dvl3|Ecel1|Ect2|Edn1|Egfr|Mark2|Erbb2|Ccn2|Flot1|Fyn|Gab2|Gna12|Gna13|Rack1|Spsb2|Haspin|Gucy2c|Gucy2d|Hck|Ptpn6|Hmga2|Hmox1|Hspb1|Igfbp5|Irak1|Impact|Inpp5d|Itk|Jak1|Jak2|Jak3|Kit|Lat|Lck|Lcp2|Lep|Sh2b3|Blnk|Lyn|Smad2|Smad4|Smad7|Mak|Mapkapk2|Mark3|Mc1r|Mcf2l|Mdk|Mknk1|Mknk2|Sik1|Mtcp1|Mast2|Nfatc1|Nlk|Nr4a3|Nos2|Notch2|Npr1|Nrg3|Pak1|Pak3|Pdgfrb|Pdpk1|Pea15a|Pick1|Pikfyve|Prkca|Prkcb|Prkcg|Prkcd|Prkce|Prkch|Prkci|Prkd1|Prkcq|Prkcz|Plcb1|Plcb2|Plcb3|Plcd1|Plcd4|Pld1|Pld2|Ppp1r1b|Mapk11|Psen1|Psen2|Dusp1|Rasa3|Rasal1|Rela|Rgs9|Rit2|Ripk1|Rp1|Rps6ka1|Rps6ka2|Rsu1|Scg2|Sgk1|Sh2b1|Shc1|Shc3|Smpd2|Src|Srpk1|Srpk2|Stk10|Slk|Syk|Tcl1|Tec|Tgfbr1|Tgfbr3|Tfrc|Vav1|Wnt11|Zap70|Zfp36|Akt3|Sh2b2|Mapk7|Twf2|Rgs7|Sh3bp5|Tlk2|Map3k2|Map3k3|Map3k4|Map4k1|Map4k2|Mapk1|Mapk13|Mapk14|Mapk3|Mok|Hunk|Map4k4|Sgk2|Plek2|Clnk|Tcl1b3|Tcl1b1|Tcl1b4|Tcl1b2|Tcl1b5|Mapk12|Thop1|Lats2|Mapk6|Rgs6|Rgs11|Dmrt1|Myadm|Mfhas1|Camk1|Stk39|Arhgef7|Rasa4|Arhgef5|Socs6|Tyk2|Camkk1|Dgke|Plek|Stk3|Net1|Shoc2|Pdcd10|Socs5|Srpk3|Mast1|Cilk1|Rps6ka4|Sphk2|Gsk3b|Lat2|Terf2ip|Stk32c|Pidd1|Ppp1r1a|Stk4|Tssk3|Stk25|Wsb2|Erbin|Nrgn|Stk32b|Htra2|Asb1|Asb4|Asb2|Asb3|Map3k20|Lrrk2|Asb17|Cntnap2|Ppp1r2|Mastl|Lrrc40|Fam220a|Socs4|Pnpla8|Lrriq4|Rraga|Dcdc2c|Gpr155|Pink1|Cab39l|Asb9|Dab2ip|Dapk1|Lrr1|Wnk4|Stk26|2810408A11Rik|Pak4|Sik3|Dclk2|Lrrc63|Sh2d6|Arhgef3|Dnmbp|Lrrc8e|Asb6|Plcd3|Rps6ka5|Lrrc69|Arhgef6|Gucy2g|Irak3|Nfam1|Plce1|Lrrc2|Ddit4|Ppp1r1c|Prkd3|Wnk2|Depdc1a|Asb5|Asb8|Gmip|Wsb1|Asb15|Sh3bp5l|Ift122|Pag1|Deptor|Stk17b|Phlpp1|Arfgef2|Lrrc8c|Prkd2|Myzap|Mapkapk3|Adcy4|Adcy3|Dgkz|Dusp22|Kctd9|Nckap1l|Stk38|Nod1|Prkag2|Oxsr1|Irak2|Lrrc39|Pkn2|Abr|Raf1|Dgkg|Dgkq|Rps6ka3|D1Pas1|Rasa2|Plcz1|Asb7|Asb10|Cspg4|Asb14|Asb13|Sgk3|Socs7|Nrbp1|Dcdc2a|Pde2a|Asb18|Nek11|Cblb|Adcy2|Nrg1|Depdc7|Spsb4|Pak6|Shc2|Socs2|Flcn|Asb16|Rab40b|Dgkb|Depdc1b|Spata13|Stk24|Nrbp2|Rapgef3|Pak2|Adcy5|Rab40c|Plcl2|Map4k3|Mapk4|Mark1|Arhgef4|Plcl1|Dgkd|Tlk1|Pdk1|Lrrc8d|Wnk1|Stk38l|Mark4|Lrrk1|Plcg2|Sik2|Lrrc30|Lax1|Lrrc8a|Pak5|Lrrd1|Phlpp2|Dclk3|Nim1k|Cnksr2|Nod2|Pkn3|Irak4|Ss18|Stk32a|Pask|Plch1|Plch2|Myo9a|Rp1l1|Adcy10|Shc4|Prex1|Depdc5|Lrrc10b|Wnk3|Dgki|Lrrc58|Pkn1|Sirpb1a|Mast4|1810024B03Rik|Acot11|Dgkk|Mapk15|Dgkh|Gm5157|Map4k5|Neurl2|Adcy1|Lrrc8b|Kalrn|Smok3a|Gm5890|Mast3|Gm6176|Gm6882|Tnik|Nrg2|Gm10668|Gm10662|Gm4513
GO:0035562	negative regulation of chromatin binding	biological_process	10090	direct	10	17927|19055|21665|28036|50755|73181|75826|107182|218914|231803	Myod1|Ppp3ca|Tdg|Larp7|Fbh1|Nfatc4|Senp2|Btaf1|Wapl|Mepce
GO:0035563	positive regulation of chromatin binding	biological_process	10090	direct	12	13017|13592|57441|67177|68911|69952|72701|75613|80285|209200|244694|320209	Ctbp2|Ebf2|Gmnn|Cdt1|Pygo2|Tunar|Zfp618|Med25|Parp9|Dtx3l|Kdm4d|Ddx11
GO:0035564	regulation of kidney size	biological_process	10090	direct	2	66725|228790	Lrrk2|Asxl1
GO:0035565	regulation of pronephros size	biological_process	10090	direct	1	21410	Hnf1b
GO:0035566	regulation of metanephros size	biological_process	10090	direct	2	11609|18504	Agtr2|Pax2
GO:0035567	non-canonical Wnt signaling pathway	biological_process	10090	direct	29	13543|13544|14362|14365|14366|14367|14368|14369|14370|14371|17926|19353|20319|20377|20378|20379|22411|22412|22416|22417|22418|22421|54612|57265|68259|68339|93840|93897|329795	Dvl2|Dvl3|Fzd1|Fzd3|Fzd4|Fzd5|Fzd6|Fzd7|Fzd8|Fzd9|Myoc|Rac1|Sfrp2|Sfrp1|Frzb|Sfrp4|Wnt11|Wnt9b|Wnt3a|Wnt4|Wnt5a|Wnt7a|Sfrp5|Fzd2|Ift80|Ccdc88c|Vangl2|Fzd10|Tmem67
GO:0035572	N-terminal peptidyl-serine dimethylation	biological_process	10090	direct	1	66617	Ntmt1
GO:0035573	N-terminal peptidyl-serine trimethylation	biological_process	10090	direct	1	66617	Ntmt1
GO:0035575	histone H4K20 demethylase activity	molecular_function	10090	direct	4	18676|229675|320595|338523	Phf2|Rsbn1|Phf8|Kdm7a
GO:0035577	azurophil granule membrane	cellular_component	10090	direct	2	20955|22320	Vamp7|Vamp8
GO:0035578	azurophil granule lumen	cellular_component	10090	direct	2	19152|73106	Prtn3|Prss57
GO:0035579	specific granule membrane	cellular_component	10090	direct	1	22317	Vamp1
GO:0035581	sequestering of extracellular ligand from receptor	biological_process	10090	direct	1	17221	Cd46
GO:0035582	sequestering of BMP in extracellular matrix	biological_process	10090	direct	4	12622|14118|17965|23863	Cer1|Fbn1|Nbl1|Dand5
GO:0035583	sequestering of TGFbeta in extracellular matrix	biological_process	10090	direct	4	14118|14119|224109|268977	Fbn1|Fbn2|Nrros|Ltbp1
GO:0035589	G protein-coupled purinergic nucleotide receptor signaling pathway	biological_process	10090	direct	8	18441|18442|57385|70839|74191|84111|140795|233571	P2ry1|P2ry2|P2ry4|P2ry12|P2ry13|Gpr87|P2ry14|P2ry6
GO:0035590	purinergic nucleotide receptor signaling pathway	biological_process	10090	direct	8	18436|18438|18439|18440|80885|105722|228139|231602	P2rx1|P2rx4|P2rx7|P2rx6|Hcar2|Ano6|P2rx3|P2rx2
GO:0035591	signaling adaptor activity	molecular_function	10090	direct	74	11308|11845|12042|12928|12929|13131|13205|14082|14265|14388|14694|15163|16151|16367|16784|17060|17874|17973|17974|18201|18412|19766|20218|20399|20848|22029|22030|22031|22032|22033|22034|22627|23897|23921|26904|30948|52357|53872|54607|56792|65099|66610|69601|70729|71164|71609|72512|72729|77799|80891|100017|101613|105782|106759|106766|108960|110957|117149|192157|192656|195046|210710|211652|216799|225471|228607|231134|237868|242248|319481|329165|332579|383619|637515	Abi1|Arf6|Bcl10|Crk|Crkl|Dab1|Ddx3x|Fadd|Fmr1|Gab1|Rack1|Hcls1|Ikbkg|Irs1|Lamp2|Blnk|Myd88|Nck1|Nck2|Nsmaf|Sqstm1|Ripk1|Khdrbs1|Sh2b1|Stat3|Traf1|Traf2|Traf3|Traf4|Traf5|Traf6|Ywhae|Hax1|Sh2b2|Sh2d1b1|Bin1|Wwc2|Caprin1|Socs6|Stap1|Irak1bp1|Abi3|Dab2ip|Nos1ap|Zdhhc11|Tradd|Sting1|Cdc42se2|Sla2|Fcrl2|Ldlrap1|Nlrp6|Scrib|Ticam1|Stap2|Irak2|D1Pas1|Tirap|Socs7|Ripk2|Nlrp1a|Gab3|Wwc1|Nlrp3|Ticam2|Mavs|Dok7|Sarm1|Bank1|Wdr59|Abi2|Card9|Aim2|Nlrp1b
GO:0035592	establishment of protein localization to extracellular region	biological_process	10090	direct	2	268977|434215	Ltbp1|Lrrc32
GO:0035594	ganglioside binding	molecular_function	10090	direct	1	76686	Clip3
GO:0035597	N6-isopentenyladenosine methylthiotransferase activity	molecular_function	10090	direct	1	66971	Cdk5rap1
GO:0035598	N6-threonylcarbomyladenosine methylthiotransferase activity	molecular_function	10090	direct	1	68916	Cdkal1
GO:0035600	tRNA methylthiolation	biological_process	10090	direct	2	66971|68916	Cdk5rap1|Cdkal1
GO:0035601	protein deacylation	biological_process	10090	direct	1	15185	Hdac6
GO:0035602	fibroblast growth factor receptor signaling pathway involved in negative regulation of apoptotic process in bone marrow cell	biological_process	10090	direct	1	14183	Fgfr2
GO:0035603	fibroblast growth factor receptor signaling pathway involved in hemopoiesis	biological_process	10090	direct	1	14183	Fgfr2
GO:0035604	fibroblast growth factor receptor signaling pathway involved in positive regulation of cell proliferation in bone marrow	biological_process	10090	direct	1	14183	Fgfr2
GO:0035605	peptidyl-cysteine S-nitrosylase activity	molecular_function	10090	direct	4	14433|233016|100039229|100042427	Gapdh|Blvrb|Gapdhrt2|Gapdhrt
GO:0035606	peptidyl-cysteine S-trans-nitrosylation	biological_process	10090	direct	2	14433|20202	Gapdh|S100a9
GO:0035607	fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development	biological_process	10090	direct	2	14182|14183	Fgfr1|Fgfr2
GO:0035608	protein deglutamylation	biological_process	10090	direct	3	67269|78933|231093	Agtpbp1|Agbl4|Agbl5
GO:0035609	C-terminal protein deglutamylation	biological_process	10090	direct	4	67269|78933|231093|244071	Agtpbp1|Agbl4|Agbl5|Agbl1
GO:0035610	protein side chain deglutamylation	biological_process	10090	direct	6	67269|76223|78933|231093|244071|271813	Agtpbp1|Agbl3|Agbl4|Agbl5|Agbl1|Agbl2
GO:0035611	protein branching point deglutamylation	biological_process	10090	direct	1	231093	Agbl5
GO:0035612	AP-2 adaptor complex binding	molecular_function	10090	direct	12	13132|14402|68421|72238|74015|83762|100017|109689|140780|214597|215114|269774	Dab2|Gabrb3|Lmbrd1|Tbc1d5|Fcho1|Otof|Ldlrap1|Arrb1|Bmp2k|Sidt2|Hip1|Aak1
